nom,prenom_x,age_x,taille_x,poids_x,sexe_x,sport_licence_x,niveau_etude_x,region_x,smoker_x,nationalité_francaise_x,revenu_estime_mois_x,montant_pret_x,prenom_y,age_y,taille_y,poids_y,sexe_y,sport_licence_y,niveau_etude_y,region_y,smoker_y,nationalité_francaise_y,revenu_estime_mois_y,montant_pret_y
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Stéphanie,69,189.6,51.6,F,non,master,Normandie,non,non,3096,500.0
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Louis,74,148.6,117.1,F,non,bac,Bretagne,non,oui,3767,15425.104162905467
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Stéphane,59,173.7,75.8,H,non,doctorat,Auvergne-Rhône-Alpes,oui,non,2436,500.0
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Sébastien,62,183.0,53.4,H,non,doctorat,Occitanie,oui,oui,2061,13640.05425103973
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Antoinette,50,161.5,77.8,F,oui,doctorat,Corse,non,oui,1864,17667.315324824896
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Antoinette,65,174.3,59.3,H,oui,aucun,Normandie,non,oui,2038,15716.714423348903
Picard,Élise,39,174.9,72.5,H,oui,aucun,Occitanie,non,oui,1425,16880.44673091008,Emmanuel,63,179.7,74.5,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1571,11461.418847515348
Georges,Lucy,53,167.9,60.7,F,oui,bac+2,Occitanie,non,oui,4358,30923.222864281142,Zacharie,52,172.0,81.1,F,non,doctorat,Normandie,non,oui,2705,20587.51709436721
Georges,Lucy,53,167.9,60.7,F,oui,bac+2,Occitanie,non,oui,4358,30923.222864281142,Camille,25,177.0,82.7,F,non,doctorat,Normandie,oui,non,2147,500.0
Georges,Lucy,53,167.9,60.7,F,oui,bac+2,Occitanie,non,oui,4358,30923.222864281142,André,47,168.4,60.4,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,4498,10510.549055039552
Reynaud,Auguste,48,165.7,75.2,F,oui,bac+2,Bretagne,non,oui,2884,23217.831645712544,Aimée,52,166.5,69.7,F,oui,bac+2,Corse,oui,non,2136,500.0
Reynaud,Auguste,48,165.7,75.2,F,oui,bac+2,Bretagne,non,oui,2884,23217.831645712544,Paulette,51,171.7,76.6,F,non,master,Occitanie,oui,oui,1191,1261.6064096574733
Reynaud,Auguste,48,165.7,75.2,F,oui,bac+2,Bretagne,non,oui,2884,23217.831645712544,Madeleine,21,171.9,54.7,F,oui,bac+2,Occitanie,non,non,2747,500.0
Cohen,Michelle,68,155.7,61.0,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2127,35229.93025938289,Gabrielle,46,177.6,56.2,H,non,aucun,Hauts-de-France,oui,oui,3543,500.0
Cohen,Michelle,68,155.7,61.0,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2127,35229.93025938289,Alain,64,169.4,77.5,H,non,doctorat,Corse,oui,oui,1859,9778.49401312438
Fouquet,Gérard,45,156.4,78.6,H,oui,master,Occitanie,non,oui,642,38712.55239004107,Caroline,20,162.4,66.5,H,non,master,Île-de-France,oui,oui,1390,17506.317123794877
Fouquet,Gérard,45,156.4,78.6,H,oui,master,Occitanie,non,oui,642,38712.55239004107,Victor,54,164.5,82.9,F,oui,aucun,Occitanie,non,oui,2035,4158.376554540398
Fouquet,Gérard,45,156.4,78.6,H,oui,master,Occitanie,non,oui,642,38712.55239004107,Alexandrie,63,175.0,49.0,H,oui,bac,Auvergne-Rhône-Alpes,oui,oui,2941,19989.58586805894
Fouquet,Gérard,45,156.4,78.6,H,oui,master,Occitanie,non,oui,642,38712.55239004107,Michel,68,180.5,52.1,H,oui,aucun,Bretagne,oui,oui,2842,16802.498285165453
Potier,Hortense,45,159.5,77.7,H,oui,bac+2,Occitanie,non,oui,2817,25843.761572202377,Alphonse,42,165.5,72.9,F,oui,doctorat,Hauts-de-France,non,oui,3788,28946.683887671097
Potier,Hortense,45,159.5,77.7,H,oui,bac+2,Occitanie,non,oui,2817,25843.761572202377,Gilbert,63,175.7,91.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,889,15580.706769076716
Potier,Hortense,45,159.5,77.7,H,oui,bac+2,Occitanie,non,oui,2817,25843.761572202377,Anastasie,51,167.0,89.7,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,2884,500.0
Valette,Lucie,65,166.1,77.9,H,oui,master,Occitanie,oui,oui,2451,12245.316538774376,Claire,40,170.4,71.8,H,oui,master,Corse,oui,oui,3236,17800.72142270741
Valette,Lucie,65,166.1,77.9,H,oui,master,Occitanie,oui,oui,2451,12245.316538774376,Nathalie,59,175.6,56.2,F,non,bac+2,Bretagne,oui,oui,1999,1686.274967878231
Valette,Lucie,65,166.1,77.9,H,oui,master,Occitanie,oui,oui,2451,12245.316538774376,Raymond,38,181.1,82.9,F,non,aucun,Île-de-France,oui,non,2801,500.0
Valette,Lucie,65,166.1,77.9,H,oui,master,Occitanie,oui,oui,2451,12245.316538774376,Gabrielle,44,175.4,73.3,F,non,bac,Île-de-France,oui,oui,1061,500.0
Valette,Lucie,65,166.1,77.9,H,oui,master,Occitanie,oui,oui,2451,12245.316538774376,Emmanuel,23,173.9,87.5,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1631,17358.79633623483
Valette,Michel,43,155.1,72.4,H,oui,master,Normandie,oui,non,2304,500.0,Claire,40,170.4,71.8,H,oui,master,Corse,oui,oui,3236,17800.72142270741
Valette,Michel,43,155.1,72.4,H,oui,master,Normandie,oui,non,2304,500.0,Nathalie,59,175.6,56.2,F,non,bac+2,Bretagne,oui,oui,1999,1686.274967878231
Valette,Michel,43,155.1,72.4,H,oui,master,Normandie,oui,non,2304,500.0,Raymond,38,181.1,82.9,F,non,aucun,Île-de-France,oui,non,2801,500.0
Valette,Michel,43,155.1,72.4,H,oui,master,Normandie,oui,non,2304,500.0,Gabrielle,44,175.4,73.3,F,non,bac,Île-de-France,oui,oui,1061,500.0
Valette,Michel,43,155.1,72.4,H,oui,master,Normandie,oui,non,2304,500.0,Emmanuel,23,173.9,87.5,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1631,17358.79633623483
Renaud,Roland,37,173.7,66.3,H,oui,master,Hauts-de-France,non,non,1454,500.0,Henriette,74,153.4,76.4,F,non,master,Auvergne-Rhône-Alpes,oui,oui,2749,13043.549481062202
Renaud,Roland,37,173.7,66.3,H,oui,master,Hauts-de-France,non,non,1454,500.0,Sébastien,73,174.8,43.8,H,oui,master,Auvergne-Rhône-Alpes,oui,oui,1853,20231.095428396704
Renaud,Roland,37,173.7,66.3,H,oui,master,Hauts-de-France,non,non,1454,500.0,Juliette,33,162.5,40.5,H,non,master,Occitanie,oui,non,2474,500.0
Renaud,Roland,37,173.7,66.3,H,oui,master,Hauts-de-France,non,non,1454,500.0,Thérèse,62,168.6,70.6,H,oui,aucun,Occitanie,non,oui,3727,19462.18189346111
Renaud,Roland,37,173.7,66.3,H,oui,master,Hauts-de-France,non,non,1454,500.0,Stéphanie,23,186.7,76.6,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,3972,7547.935177053595
Turpin,Alex,54,165.5,54.2,H,oui,aucun,Occitanie,non,oui,2779,7091.978445509684,Luce,72,185.5,58.3,H,oui,master,Bretagne,oui,oui,2113,21149.848620668243
Turpin,Alex,54,165.5,54.2,H,oui,aucun,Occitanie,non,oui,2779,7091.978445509684,Lucas,45,172.1,58.7,H,oui,bac+2,Corse,oui,non,2117,500.0
Turpin,Alex,54,165.5,54.2,H,oui,aucun,Occitanie,non,oui,2779,7091.978445509684,Louise,27,155.7,62.1,F,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3092,20749.15985317786
Turpin,Alex,54,165.5,54.2,H,oui,aucun,Occitanie,non,oui,2779,7091.978445509684,Henriette,54,185.9,70.3,H,non,aucun,Normandie,oui,non,1073,500.0
Turpin,Alex,54,165.5,54.2,H,oui,aucun,Occitanie,non,oui,2779,7091.978445509684,Clémence,74,176.3,68.8,F,non,aucun,Hauts-de-France,non,oui,2746,11882.143469500015
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Sylvie,31,176.2,64.5,F,oui,bac,Occitanie,oui,oui,2952,8798.860751673972
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Sylvie,74,157.4,60.8,F,oui,bac+2,Corse,oui,non,2049,500.0
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Antoine,34,167.0,73.6,H,non,bac+2,Bretagne,oui,oui,1118,14561.03224396515
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Emmanuel,63,166.0,99.9,F,oui,aucun,Bretagne,oui,oui,1501,500.0
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Clémence,23,168.5,65.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,1248,20237.633377791823
Roger,Lucie,67,173.3,56.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,1638,500.0,Adélaïde,38,184.8,55.1,H,oui,bac,Bretagne,oui,non,2663,500.0
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Sébastien,59,181.9,91.5,H,oui,doctorat,Bretagne,non,oui,2214,37722.55624792582
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Thierry,63,169.6,72.7,H,oui,bac+2,Normandie,non,oui,1695,17829.847992669038
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Olivier,34,170.3,65.4,H,non,aucun,Hauts-de-France,oui,oui,2402,500.0
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Maryse,41,162.9,49.1,H,oui,doctorat,Bretagne,non,oui,4544,40000.0
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Suzanne,44,164.4,65.1,F,oui,doctorat,Île-de-France,non,oui,4509,40000.0
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,André,52,155.9,82.0,H,oui,master,Corse,oui,oui,2787,9936.559509108056
Lebreton,Augustin,59,168.3,52.4,F,oui,master,Normandie,non,oui,1139,18957.68325157941,Véronique,32,146.2,81.2,F,non,bac+2,Corse,non,oui,2660,2343.9914420668024
Aubert,Charles,69,169.7,59.0,H,oui,doctorat,Bretagne,non,oui,2919,40000.0,Claudine,24,174.3,82.0,F,non,bac+2,Auvergne-Rhône-Alpes,non,oui,3405,5992.899229301598
Aubert,Charles,69,169.7,59.0,H,oui,doctorat,Bretagne,non,oui,2919,40000.0,Anastasie,21,157.0,82.4,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3473,16148.737739323162
Aubert,Charles,69,169.7,59.0,H,oui,doctorat,Bretagne,non,oui,2919,40000.0,Christophe,60,181.7,66.6,F,non,master,Occitanie,oui,oui,2447,1556.4308862610185
Aubert,Charles,69,169.7,59.0,H,oui,doctorat,Bretagne,non,oui,2919,40000.0,Benjamin,73,173.9,86.4,F,non,aucun,Provence-Alpes-Côte d’Azur,non,non,4914,500.0
Verdier,Noémi,46,164.3,68.0,H,non,bac+2,Normandie,non,oui,3141,24114.974280271505,Margaux,50,174.6,38.7,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,1798,500.0
Verdier,Noémi,46,164.3,68.0,H,non,bac+2,Normandie,non,oui,3141,24114.974280271505,Victor,74,147.8,77.5,H,oui,bac,Normandie,non,oui,500,1065.6152431347343
Verdier,Noémi,46,164.3,68.0,H,non,bac+2,Normandie,non,oui,3141,24114.974280271505,Marc,36,169.3,75.5,F,oui,doctorat,Normandie,oui,oui,5011,29545.841447312803
Verdier,Noémi,46,164.3,68.0,H,non,bac+2,Normandie,non,oui,3141,24114.974280271505,Adèle,48,161.5,61.9,F,non,bac,Bretagne,non,non,3406,500.0
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Célina,72,185.9,62.3,H,oui,bac+2,Hauts-de-France,non,oui,1312,14452.25264231136
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Gilbert,40,163.0,48.9,F,oui,bac+2,Normandie,non,non,632,500.0
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Antoinette,32,160.8,54.9,F,non,bac,Occitanie,non,oui,1578,3425.64453852742
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Anne,36,168.5,84.5,H,oui,master,Normandie,oui,oui,5152,30539.436523704477
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Constance,52,173.9,107.4,F,oui,bac+2,Île-de-France,non,non,2492,500.0
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,René,72,192.3,79.6,F,oui,aucun,Corse,oui,non,3101,500.0
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Augustin,66,176.0,83.2,F,non,doctorat,Hauts-de-France,oui,oui,1957,1166.0527751527854
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Hortense,75,151.8,61.0,F,oui,aucun,Occitanie,non,oui,2944,7668.029774146578
Lefort,Pauline,39,161.1,69.9,H,oui,master,Occitanie,oui,oui,1627,19830.923958758853,Valérie,73,168.2,57.3,F,non,aucun,Corse,oui,non,2483,500.0
Guillot,Rémy,44,158.2,70.6,H,oui,doctorat,Occitanie,non,oui,2251,22190.60494742735,Diane,33,173.9,56.7,F,oui,master,Normandie,oui,non,2684,500.0
Guillot,Rémy,44,158.2,70.6,H,oui,doctorat,Occitanie,non,oui,2251,22190.60494742735,Gilles,41,180.1,75.0,H,oui,bac+2,Normandie,non,oui,2227,32419.21636686457
Guillot,Rémy,44,158.2,70.6,H,oui,doctorat,Occitanie,non,oui,2251,22190.60494742735,Grégoire,24,146.1,62.6,H,non,doctorat,Hauts-de-France,oui,oui,3816,11948.985711082778
Guillot,Rémy,44,158.2,70.6,H,oui,doctorat,Occitanie,non,oui,2251,22190.60494742735,Franck,73,171.8,82.6,F,non,bac+2,Île-de-France,non,oui,2377,6916.82944284402
Bigot,Margaux,67,159.9,72.5,H,oui,master,Hauts-de-France,oui,oui,1262,14653.265640239626,Alexandria,22,169.6,93.5,F,oui,doctorat,Corse,oui,oui,500,7522.388519187331
Bigot,Margaux,67,159.9,72.5,H,oui,master,Hauts-de-France,oui,oui,1262,14653.265640239626,Luc,42,170.0,76.6,F,oui,bac+2,Corse,oui,oui,3928,8754.458243390394
Bigot,Margaux,67,159.9,72.5,H,oui,master,Hauts-de-France,oui,oui,1262,14653.265640239626,Denis,25,163.4,65.4,F,non,bac+2,Occitanie,oui,oui,884,500.0
Bigot,Margaux,67,159.9,72.5,H,oui,master,Hauts-de-France,oui,oui,1262,14653.265640239626,Denis,26,162.2,59.6,H,oui,bac,Occitanie,non,oui,1400,12759.708589281596
Bigot,Margaux,67,159.9,72.5,H,oui,master,Hauts-de-France,oui,oui,1262,14653.265640239626,William,64,154.2,58.0,F,non,bac,Auvergne-Rhône-Alpes,non,non,2411,500.0
Guibert,Suzanne,50,160.2,76.5,H,oui,doctorat,Occitanie,non,oui,2362,36975.56693030123,Odette,46,178.3,57.2,F,non,doctorat,Île-de-France,non,oui,2585,30865.665078794744
Guibert,Suzanne,50,160.2,76.5,H,oui,doctorat,Occitanie,non,oui,2362,36975.56693030123,Martine,74,158.6,71.6,H,oui,master,Hauts-de-France,oui,oui,2460,15201.245671181014
Martel,Danielle,46,167.3,52.6,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2677,18487.72188539173,Clémence,49,157.7,79.0,F,oui,bac,Auvergne-Rhône-Alpes,non,non,3341,500.0
Martel,Danielle,46,167.3,52.6,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2677,18487.72188539173,Thomas,38,169.0,67.5,F,oui,master,Bretagne,non,oui,2584,30731.30786347335
Martel,Danielle,46,167.3,52.6,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2677,18487.72188539173,Constance,55,165.6,62.8,F,non,master,Hauts-de-France,oui,oui,2855,6401.242831227142
Martel,Danielle,46,167.3,52.6,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2677,18487.72188539173,Olivie,61,170.5,56.4,F,non,bac+2,Île-de-France,non,non,3907,500.0
Martel,Danielle,46,167.3,52.6,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2677,18487.72188539173,Auguste,71,162.2,66.1,F,non,doctorat,Île-de-France,non,oui,4418,31656.217688720928
Allain,Pauline,59,162.8,71.4,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3906,23472.88936927257,Christine,46,169.4,88.6,H,oui,aucun,Corse,oui,non,1951,500.0
Allain,Pauline,59,162.8,71.4,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3906,23472.88936927257,Laurent,68,167.5,84.8,F,oui,aucun,Normandie,non,oui,1645,2123.5005505081112
Blanchard,Yves,52,160.7,61.3,H,oui,master,Occitanie,non,non,4297,7304.130454064697,Pierre,51,157.8,66.9,F,oui,doctorat,Normandie,oui,oui,1479,8626.36080252366
Blanchard,Yves,52,160.7,61.3,H,oui,master,Occitanie,non,non,4297,7304.130454064697,Daniel,26,151.4,79.0,F,non,master,Occitanie,non,non,2857,500.0
Blanchard,Yves,52,160.7,61.3,H,oui,master,Occitanie,non,non,4297,7304.130454064697,Élisabeth,71,171.5,75.5,H,non,bac+2,Occitanie,oui,oui,2508,14481.477974053472
Blanchard,Yves,52,160.7,61.3,H,oui,master,Occitanie,non,non,4297,7304.130454064697,Constance,29,193.1,67.3,H,non,bac+2,Occitanie,oui,oui,2372,13678.081409308166
Blanchard,Yves,52,160.7,61.3,H,oui,master,Occitanie,non,non,4297,7304.130454064697,Éléonore,22,171.0,75.1,H,oui,doctorat,Occitanie,oui,non,1308,500.0
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Thibaut,30,166.4,57.4,F,non,bac+2,Bretagne,oui,oui,1246,4197.870150495134
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Éric,71,178.4,60.7,F,non,aucun,Île-de-France,oui,oui,1830,500.0
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Olivie,46,147.8,66.6,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,1478,500.0
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Anne,48,166.3,59.1,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,2883,20347.73975438911
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Jacques,53,164.1,42.3,F,oui,master,Normandie,non,non,1985,500.0
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Hortense,34,159.9,70.7,F,non,bac+2,Corse,non,oui,1822,5829.373703260698
Martineau,Charles,61,157.1,71.6,H,oui,master,Bretagne,oui,non,4742,633.8861523296669,Marcel,27,164.0,60.1,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1662,10151.875658952791
Payet,Gérard,72,160.0,59.7,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,2541,26588.957802464545,Inès,61,177.4,71.1,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,577,500.0
Payet,Gérard,72,160.0,59.7,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,2541,26588.957802464545,Maggie,74,175.0,62.0,H,non,bac,Île-de-France,oui,non,3113,500.0
Gaudin,Emmanuel,65,161.7,50.8,H,oui,master,Normandie,non,oui,3807,32713.42424292603,Vincent,55,192.9,49.2,F,non,bac,Hauts-de-France,oui,non,525,500.0
Gaudin,Emmanuel,65,161.7,50.8,H,oui,master,Normandie,non,oui,3807,32713.42424292603,Xavier,25,186.5,86.1,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,1624,500.0
Lemoine,Guy,55,172.9,65.5,H,non,doctorat,Normandie,non,non,1814,500.0,Michèle,26,177.8,59.8,H,non,doctorat,Île-de-France,oui,oui,2118,26412.462316042947
Lemoine,Guy,55,172.9,65.5,H,non,doctorat,Normandie,non,non,1814,500.0,Danielle,19,157.6,73.5,H,oui,bac,Normandie,non,oui,1770,15061.88561557018
Olivier,Adrienne,56,164.1,50.9,H,oui,doctorat,Occitanie,non,oui,2480,40000.0,Noël,23,179.2,75.2,H,oui,bac+2,Bretagne,non,oui,3697,32879.65109449101
Olivier,Adrienne,56,164.1,50.9,H,oui,doctorat,Occitanie,non,oui,2480,40000.0,Thibault,61,172.6,66.4,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2509,13409.698107901284
Olivier,Adrienne,56,164.1,50.9,H,oui,doctorat,Occitanie,non,oui,2480,40000.0,Valentine,71,163.5,45.1,F,non,aucun,Hauts-de-France,non,oui,3103,4184.188755702781
Olivier,Adrienne,56,164.1,50.9,H,oui,doctorat,Occitanie,non,oui,2480,40000.0,Jeanne,32,168.0,77.7,H,oui,master,Corse,oui,oui,4027,11984.330102488188
Olivier,Adrienne,56,164.1,50.9,H,oui,doctorat,Occitanie,non,oui,2480,40000.0,Thibaut,21,175.2,77.4,F,non,bac,Normandie,non,oui,2501,8510.278197216845
Durand,Patricia,51,161.8,77.7,H,oui,aucun,Hauts-de-France,oui,oui,3319,2432.140302810453,Emmanuelle,38,170.1,50.3,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1221,23853.640718210983
Durand,Patricia,51,161.8,77.7,H,oui,aucun,Hauts-de-France,oui,oui,3319,2432.140302810453,Patricia,67,167.2,66.2,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,non,2210,500.0
Durand,Patricia,51,161.8,77.7,H,oui,aucun,Hauts-de-France,oui,oui,3319,2432.140302810453,Théophile,36,174.8,80.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,1669,2534.7297614241293
Durand,Patricia,51,161.8,77.7,H,oui,aucun,Hauts-de-France,oui,oui,3319,2432.140302810453,Xavier,28,162.2,80.6,H,non,bac,Normandie,non,oui,5001,21413.671516025814
Merle,Maryse,53,155.5,67.4,F,oui,master,Hauts-de-France,non,oui,726,19372.7657793298,Diane,23,187.5,51.3,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1668,27508.97246498988
Merle,Maryse,53,155.5,67.4,F,oui,master,Hauts-de-France,non,oui,726,19372.7657793298,Claude,31,157.8,70.5,H,non,master,Provence-Alpes-Côte d’Azur,non,non,1576,500.0
Merle,Maryse,53,155.5,67.4,F,oui,master,Hauts-de-France,non,oui,726,19372.7657793298,Timothée,31,164.3,75.0,H,oui,doctorat,Occitanie,non,oui,3619,36872.87761846594
Merle,Maryse,53,155.5,67.4,F,oui,master,Hauts-de-France,non,oui,726,19372.7657793298,Célina,65,169.6,79.9,H,oui,doctorat,Occitanie,non,oui,3808,32972.38869763274
Merle,Maryse,53,155.5,67.4,F,oui,master,Hauts-de-France,non,oui,726,19372.7657793298,Stéphane,57,164.0,87.5,F,oui,doctorat,Occitanie,non,non,500,500.0
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,Léon,26,176.0,93.0,H,oui,aucun,Corse,oui,oui,3962,1746.476905531037
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,David,23,171.4,70.4,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,2078,23120.68306048474
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,Laurent,71,160.6,94.2,H,oui,aucun,Hauts-de-France,oui,oui,2113,500.0
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,Alix,69,164.2,60.8,F,non,doctorat,Hauts-de-France,non,oui,2388,13149.976970356862
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,Madeleine,49,169.9,74.6,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,4676,32707.779678854626
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,René,46,174.9,59.0,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,2330,21803.21630975263
Jacques,Alexandre,49,163.6,69.6,H,non,doctorat,Occitanie,non,oui,2809,19890.50487653388,Paulette,56,165.6,66.1,H,non,bac,Île-de-France,non,oui,2416,21091.41294914788
Richard,Margot,55,169.5,50.0,H,non,bac+2,Occitanie,non,non,1572,500.0,Isaac,36,169.9,56.5,F,oui,bac,Bretagne,oui,oui,2590,4245.826024108752
Richard,Margot,55,169.5,50.0,H,non,bac+2,Occitanie,non,non,1572,500.0,Emmanuel,70,179.8,65.1,H,non,aucun,Corse,oui,non,500,500.0
Dupré,Virginie,49,155.8,53.7,H,oui,doctorat,Occitanie,non,non,1455,5304.489380171573,Élisabeth,42,194.0,69.1,H,oui,bac,Bretagne,oui,oui,2741,18811.23694062095
Dupré,Virginie,49,155.8,53.7,H,oui,doctorat,Occitanie,non,non,1455,5304.489380171573,René,60,179.0,34.6,H,non,doctorat,Hauts-de-France,non,non,1288,500.0
Dupré,Virginie,49,155.8,53.7,H,oui,doctorat,Occitanie,non,non,1455,5304.489380171573,Charlotte,21,166.7,67.5,F,non,aucun,Île-de-France,non,non,2754,500.0
Dupré,Virginie,49,155.8,53.7,H,oui,doctorat,Occitanie,non,non,1455,5304.489380171573,Suzanne,63,164.5,53.6,H,oui,doctorat,Normandie,non,non,2662,15075.876169707404
Dupré,Virginie,49,155.8,53.7,H,oui,doctorat,Occitanie,non,non,1455,5304.489380171573,Adrienne,36,164.5,80.4,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,3908,500.0
Weber,Isabelle,47,174.7,59.5,H,oui,bac+2,Normandie,non,oui,3369,21435.230256961648,Dorothée,18,161.1,37.7,H,oui,doctorat,Hauts-de-France,non,oui,1637,22746.57780689203
Weber,Isabelle,47,174.7,59.5,H,oui,bac+2,Normandie,non,oui,3369,21435.230256961648,Honoré,75,165.3,74.0,H,non,bac,Île-de-France,non,oui,1975,12941.166936718986
Weber,Isabelle,47,174.7,59.5,H,oui,bac+2,Normandie,non,oui,3369,21435.230256961648,Thibault,26,182.2,40.7,F,non,bac+2,Normandie,non,non,2672,500.0
Weber,Isabelle,47,174.7,59.5,H,oui,bac+2,Normandie,non,oui,3369,21435.230256961648,Colette,24,153.4,62.1,F,non,bac+2,Corse,oui,oui,1617,500.0
Weber,Isabelle,47,174.7,59.5,H,oui,bac+2,Normandie,non,oui,3369,21435.230256961648,Aimée,62,176.7,92.9,H,oui,aucun,Bretagne,oui,non,3565,500.0
